FID,fid,Geometry,name,visibility,open,address,phoneNumber,description,LookAt,Region,Folder
geonode_sr_israel_t1.11,11,POINT (34.95734333300004 32.55239166700005),sr_israel_t1.11,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°33.1435'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°57.4406'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS007</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">66.4</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">Off Highway 652, South of Neve Sharel</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">t, adjacent to Buc</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, marl, dolostone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Turonian</span></li>
</ul>",POINT (34.95734333300004 32.55239166700005),,geonode:sr_israel_t1
geonode_sr_israel_t1.12,12,POINT (34.95734333300004 32.55239166700005),sr_israel_t1.12,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°33.1435'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E034°57.4406'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS007</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">66.4</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">Off Highway 652, South of Neve Sharel</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">t, adjacent to Buc</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, marl, dolostone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Turonian</span></li>
</ul>",POINT (34.95734333300004 32.55239166700005),,geonode:sr_israel_t1
geonode_sr_israel_t1.13,13,POINT (35.003210000000024 32.60456166700004),sr_israel_t1.13,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°36.2737'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°00.1926'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS008</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">100.6</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On track into forest North of Bat Shlomo</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalk</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">ea</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, chert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower-Middle Eocene</span></li>
</ul>",POINT (35.003210000000024 32.60456166700004),,geonode:sr_israel_t1
geonode_sr_israel_t1.14,14,POINT (35.003210000000024 32.60456166700004),sr_israel_t1.14,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°36.2737'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°00.1926'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS008</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">100.6</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On track into forest North of Bat Shlomo</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalk</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">ea</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, chert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Lower-Middle Eocene</span></li>
</ul>",POINT (35.003210000000024 32.60456166700004),,geonode:sr_israel_t1
geonode_sr_israel_t1.15,15,POINT (35.092878333000044 32.972673333000046),sr_israel_t1.15,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°58.3604'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°05.5727'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS009</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">9.4</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">North of Akko near turnoff to Regba and Nes Ammin (8611)</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Calcareous Sandstone ""Kurkar""</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">qk</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Clay, silt, sand</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (35.092878333000044 32.972673333000046),,geonode:sr_israel_t1
geonode_sr_israel_t1.16,16,POINT (35.092878333000044 32.972673333000046),sr_israel_t1.16,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°58.3604'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°05.5727'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS009</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">9.4</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">North of Akko near turnoff to Regba and Nes Ammin (8611)</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Calcareous Sandstone ""Kurkar""</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">qk</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Clay, silt, sand</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (35.092878333000044 32.972673333000046),,geonode:sr_israel_t1
geonode_sr_israel_t1.17,17,POINT (35.19941166700005 33.077186667000035),sr_israel_t1.17,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N33°04.6312'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°11.9647'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS010</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">396.7</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">In small park on Lebanese border</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">t</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, marl, dolostone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Turonian</span></li>
</ul>",POINT (35.199411667000064 33.07718666700003),,geonode:sr_israel_t1
geonode_sr_israel_t1.18,18,POINT (35.19941166700005 33.077186667000035),sr_israel_t1.18,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N33°04.6312'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°11.9647'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS010</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">396.7</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">In small park on Lebanese border</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">t</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, marl, dolostone</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Turonian</span></li>
</ul>",POINT (35.199411667000064 33.07718666700003),,geonode:sr_israel_t1
geonode_sr_israel_t1.19,19,POINT (35.276948333000064 33.07701833300007),sr_israel_t1.19,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N33°04.6211'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°16.6169'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS011</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">555.0</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 899 at turnoff to Shomeral/Zarit</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Very Fine Grained Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">sp</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Senonian-Paleocene</span></li>
</ul>",POINT (35.276948333000064 33.077018333000076),,geonode:sr_israel_t1
geonode_sr_israel_t1.20,20,POINT (35.276948333000064 33.07701833300007),sr_israel_t1.20,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N33°04.6211'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°16.6169'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS011</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">555.0</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Highway 899 at turnoff to Shomeral/Zarit</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Very Fine Grained Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">sp</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Senonian-Paleocene</span></li>
</ul>",POINT (35.276948333000064 33.077018333000076),,geonode:sr_israel_t1
geonode_sr_israel_t1.21,21,POINT (35.348003333000065 33.04939500000006),sr_israel_t1.21,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N33°02.9637'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°20.8802'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS012</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">673.9</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Road 8994 just south of turnoff from road 899 at Har Biranit</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">c2</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, dolostone, marl, chalk, chert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Cenomanian</span></li>
</ul>",POINT (35.34800333300006 33.04939500000006),,geonode:sr_israel_t1
geonode_sr_israel_t1.22,22,POINT (35.348003333000065 33.04939500000006),sr_israel_t1.22,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N33°02.9637'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°20.8802'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS012</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">673.9</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On Road 8994 just south of turnoff from road 899 at Har Biranit</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">c2</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, dolostone, marl, chalk, chert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Cenomanian</span></li>
</ul>",POINT (35.34800333300006 33.04939500000006),,geonode:sr_israel_t1
geonode_sr_israel_t1.23,23,POINT (35.37315833300005 32.96145500000006),sr_israel_t1.23,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°57.6873'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°22.3895'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS013</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">935.2</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On North side of road near a quarry on the way to Beit Jan</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">c2</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, dolostone, marl, chalk, chert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Cenomanian</span></li>
</ul>",POINT (35.37315833300005 32.96145500000006),,geonode:sr_israel_t1
geonode_sr_israel_t1.24,24,POINT (35.37315833300005 32.96145500000006),sr_israel_t1.24,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°57.6873'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°22.3895'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS013</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">935.2</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On North side of road near a quarry on the way to Beit Jan</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">c2</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Limestone, dolostone, marl, chalk, chert</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Cenomanian</span></li>
</ul>",POINT (35.37315833300005 32.96145500000006),,geonode:sr_israel_t1
geonode_sr_israel_t1.25,25,POINT (35.09781166700003 32.766873333000035),sr_israel_t1.25,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°46.0124'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°05.8687'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS014</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Soil</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">9.0</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">In paddock to the east of Highway 70 heading north from Haifa</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">No Bedrock</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">q</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Gravel, sand, clay</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (35.09781166700004 32.766873333000035),,geonode:sr_israel_t1
geonode_sr_israel_t1.26,26,POINT (35.158968333000075 32.83267833300005),sr_israel_t1.26,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°49.9607'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°09.5381'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS015</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">62.7</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On small side road parallel to Highway 70 near Shafar'am</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone Breccia</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">q</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Gravel, sand, clay</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (35.158968333000075 32.83267833300005),,geonode:sr_israel_t1
geonode_sr_israel_t1.27,27,POINT (35.158968333000075 32.83267833300005),sr_israel_t1.27,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°49.9607'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°09.5381'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS015</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">62.7</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">On small side road parallel to Highway 70 near Shafar'am</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Limestone Breccia</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">q</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Gravel, sand, clay</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Quaternary</span></li>
</ul>",POINT (35.158968333000075 32.83267833300005),,geonode:sr_israel_t1
geonode_sr_israel_t1.28,28,POINT (35.24863333300004 32.87611000000004),sr_israel_t1.28,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°52.5666'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°14.9180'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS016</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">272.2</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">Off Highway 805 on way to Ya'aa</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">sp</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Senonian-Paleocene</span></li>
</ul>",POINT (35.24863333300004 32.87611000000004),,geonode:sr_israel_t1
geonode_sr_israel_t1.29,29,POINT (35.24863333300004 32.87611000000004),sr_israel_t1.29,true,true,,,"<h4>sr_israel_t1</h4>

<ul class=""textattributes"">
  
  <li><strong><span class=""atr-name"">Latitude</span>:</strong> <span class=""atr-value"">N32°52.5666'</span></li>
  <li><strong><span class=""atr-name"">Longitude</span>:</strong> <span class=""atr-value"">E035°14.9180'</span></li>
  <li><strong><span class=""atr-name"">Name</span>:</strong> <span class=""atr-value"">IS016</span></li>
  <li><strong><span class=""atr-name"">Descriptio</span>:</strong> <span class=""atr-value"">Rock</span></li>
  <li><strong><span class=""atr-name"">Researcher</span>:</strong> <span class=""atr-value"">Ian Moffat</span></li>
  <li><strong><span class=""atr-name"">Elevation</span>:</strong> <span class=""atr-value"">272.2</span></li>
  <li><strong><span class=""atr-name"">Site_Locat</span>:</strong> <span class=""atr-value"">Off Highway 805 on way to Ya'aa</span></li>
  <li><strong><span class=""atr-name"">Geology_ob</span>:</strong> <span class=""atr-value"">Chalky Limestone</span></li>
  <li><strong><span class=""atr-name"">Symbol</span>:</strong> <span class=""atr-value"">sp</span></li>
  <li><strong><span class=""atr-name"">Lithology_</span>:</strong> <span class=""atr-value"">Chalk, marl</span></li>
  <li><strong><span class=""atr-name"">Age</span>:</strong> <span class=""atr-value"">Senonian-Paleocene</span></li>
</ul>",POINT (35.24863333300004 32.87611000000004),,geonode:sr_israel_t1
